iteration,pos_error_m,ori_error_rad,eff_particles,est_x,est_y,est_theta,gt_x,gt_y,gt_theta
1,4.532639734825785,3.0073088303492295,2.850998104267825,0.6831794421509132,3.770131177540553,3.0072548294555306,-2.904444371650005,0.9999726376064012,-5.400089369896028e-05
2,4.940774711933511,3.043083278053978,736.4026477869821,0.965317653378063,4.071826979833355,3.043028232024375,-2.9044320499730927,0.9999721675911967,-5.504602960303394e-05
3,5.262086900195202,3.0674467831687804,776.8419211875542,1.3783700917496087,4.086955722520412,3.0673909184182717,-2.883095250415116,0.9999714849942728,-5.586475050856116e-05
4,4.808847694549095,3.089343859122316,693.5102740579645,1.0608405791903062,4.104934568826732,3.089283009725867,-2.611242438389714,0.9999671839142006,-6.0849396449337354e-05
5,4.187640332917982,3.1010324829514544,64.92445785177505,0.23361568985916192,4.12675247547514,3.100970927299046,-2.5519790563513887,0.9999660312539161,-6.155565240830764e-05
6,3.2264354056735987,3.04748059211327,395.80068436739367,-2.4807620095008924,4.225053654879202,3.0474138579024235,-2.3876148336045335,0.9999631087694201,-6.673421084674363e-05
7,3.2465491129112154,3.0560855459020737,900.8365560091709,-2.5834735110564107,4.231556626225611,3.0560167871069757,-2.2722388136925824,0.9999604098487188,-6.875879509799106e-05
8,3.2846225414735195,3.060432031055579,890.6403272694956,-2.7182855371850616,4.242213345348927,3.060361746971896,-2.192426108480611,0.9999584045402012,-7.028408368308248e-05
9,3.292767276179023,3.064645719286432,928.2724037930371,-2.75731241504322,4.2439072256154455,3.064574458728921,-2.1924146053735636,0.999957965884978,-7.126055751073124e-05
10,3.3004624855971896,3.066410805304892,930.4234412774936,-2.790002256960225,4.2458666778065925,3.0663384727404095,-2.192401958010946,0.9999574829075558,-7.233256448252859e-05
11,3.3071587478413758,3.065321062502639,928.8809124547487,-2.8150731711397587,4.247965867304976,3.0652475272755626,-2.192387850652716,0.9999569425829882,-7.353522707635817e-05
12,3.3344737326300127,3.069697327417032,932.8056340608537,-2.8579852546614624,4.250407576729358,3.0696223105480245,-2.1141623334371307,0.9999549104902643,-7.50168690074672e-05
13,3.429184204119337,3.0737129510690058,936.9769423187279,-3.015254658105243,4.259673586545752,3.073635681117927,-1.9505884076083055,0.9999511933296725,-7.726995107895203e-05
14,3.5939706519423784,3.0860921909554087,882.2245679259512,-3.2460853803979495,4.2698329802135255,3.0860126589332695,-1.7546201650206912,0.9999466582838485,-7.953202213925164e-05
15,3.7095903684631923,3.096005635016082,883.979720040437,-3.3774939811002516,4.272871786766449,3.09592412592103,-1.6313546661643394,0.9999437101613387,-8.150909505177742e-05
16,3.788728421229922,3.0960981924455826,932.2226481275411,-3.4629192808796256,4.276255632376825,3.0960152963604584,-1.5602289483775076,0.9999417663929265,-8.28960851241617e-05
17,3.802910153700336,3.0973964533410516,931.9719658539233,-3.4867564364143737,4.278746247374863,3.0973123448799007,-1.5602146552481575,0.9999412207625731,-8.410846115096408e-05
18,3.4262158312401865,3.1124568939617325,591.7554986540681,-3.5054427235421572,3.8994328554906152,3.1124100276521554,-1.5602194213069527,1.078961046256911,-4.6866309577364627e-05
19,3.2907321879331293,3.057259026080609,54.45464660666496,-3.541761109203128,3.785232138222953,3.05725501079701,-1.5602278228274373,1.1579818327354237,-4.015283598902113e-06
20,3.259877137050871,3.1174200773265546,237.5761736673561,-3.499296283397897,3.8527274506376337,3.1174548649436034,-1.5602355860826072,1.2322613545405816,3.47876170489824e-05
21,2.639831115012103,3.1287980166034433,76.23562363107943,-3.453763903002653,3.365612896139927,-3.12862317996013,-1.5602669153101207,1.5262169427396406,0.0001748366433131799
22,2.6546647012511526,3.0328826692414452,37.141360705168935,-3.5590383065433184,3.4700397704007493,3.0331403132829506,-1.5602857481154784,1.7229756942298051,0.0002576440415054382
23,2.355261441922214,3.113201915910526,97.08640780443572,-3.553364784356876,3.1415217249671734,-3.1128979126665905,-1.5603030477011182,1.8865470743529706,0.00030400324393580185
24,2.366677465220509,3.0552479941471686,73.71779282241089,-3.5144339135518026,3.283752366332487,-2.9619803595934955,-1.5603926022513326,1.9485052812902792,0.09326763455367304
25,2.4388007441554542,2.930597140820739,52.462038067197284,-3.4235805671051467,3.52154512491149,-3.108611080021293,-1.5605891385656265,1.9476925247988002,0.24397708633755472
26,2.248306008944269,2.984866831611791,33.730801367319756,-3.434228036264916,3.190285526254101,-3.01901066615784,-1.5606331491566527,1.9474974876663942,0.27930780940995587
27,2.3803255540046067,2.815061270880101,62.78666496317161,-3.373251352496006,3.4895734859406993,-3.002726941280939,-1.5608581373927073,1.946466044154851,0.46539709501854654
28,0.7360558653877111,0.9023088458781368,1.3635635060482332,-2.291523050812203,2.0368674941243943,-0.3484903878707711,-1.5610697967396223,1.9462237928185122,0.5538184580073657
29,0.6152412597395241,0.00544087773377977,34.283024307688464,-2.1017047337055725,1.8902263489433573,0.553043554848559,-1.4942224872889849,1.9876282379113481,0.5584844325823388
30,0.594000066079629,0.021119844908077834,512.0457007925503,-2.0131879152715126,1.9309062297314532,0.5374020964793652,-1.4273513306029522,2.029046815456627,0.558521941387443
31,0.5598765163919555,0.03402579435086861,659.9279070980803,-1.980588121304182,1.9431428998628182,0.5244954225911347,-1.427341964359258,2.0290521742915084,0.5585212169420033
32,0.9772443085501464,0.050313476504297405,242.2909717762121,-2.4048987117067115,2.017065590361517,0.7018482687144109,-1.4277288337366654,2.0291266094585483,0.6515347922101135
33,0.901247469629911,0.589987462941302,17.678252827148498,-2.260108625097274,2.3770033381922073,0.2475951000637825,-1.4286056142327586,2.029368839850109,0.8375825630050845
34,0.5677093549735146,0.16624371063146337,3.5940676353399956,-1.9954283799275798,2.0684478312869765,0.7643643895994362,-1.4290583119988842,2.0294753040544666,0.9306081002308996
35,0.621652195589447,0.2551682823866127,47.73997065900375,-2.0291805880010068,2.192903330174174,0.8615460260060047,-1.429248749905744,2.030013054464359,1.1167143083926174
36,0.536821386644276,0.09153980077989665,108.18055192087924,-1.9502141872865937,2.1595116365506093,1.0251738595661464,-1.4292445737170756,2.030020853496717,1.116713660346043
37,0.5331379293195967,0.10651681780299271,408.2440393678856,-1.8818296346710763,2.216880901651054,1.0100766816966908,-1.3490752410273097,2.1966619073029205,1.1165934994996836
38,0.503376842702577,0.09066512656125147,587.0090304177044,-1.7592672272046894,2.38505351643451,1.025787042347654,-1.2559170528098589,2.3902349936281952,1.1164521689089055
39,0.44801120665805444,0.07396582023534326,653.966428961571,-1.5540334238833804,2.718818681115464,1.0422581541006544,-1.1063853660544352,2.700783781249392,1.1162239743359976
40,0.4044610780402209,0.08151512574646902,614.459885082468,-1.389699192167759,2.965657738380822,1.034523720138314,-0.9854772447297105,2.9517515937372045,1.116038845884783
41,0.3641937140603696,0.09831986741224585,600.8653719996084,-1.3137447504584743,3.0583907314418557,1.0232466654079204,-0.9513066364241941,3.0226741406700532,1.1215665328201663
42,0.30533498098672274,0.0819401818979395,407.4715658830533,-1.237337718866596,3.1289966666304716,1.3130795015687196,-0.9506457128753614,3.0239388524761486,1.395019683466659
43,0.2358530045480587,0.1769408554760625,145.8574852753591,-0.9176905723312475,3.258278170769707,1.4897645486247435,-0.9496823853353795,3.0246049723599295,1.666705404100806
44,0.13177895671238182,0.12864725580465364,62.14151380331212,-0.848146335886774,3.109274353817318,1.665502501460329,-0.9489946509574504,3.0244491760715015,1.7941497572649827
45,0.3866974281372988,0.24635612442423427,34.08845204070425,-0.5649439754078383,2.969006394334509,1.7832058225847909,-0.9476869839693036,3.0241669810366045,2.029561947009025
46,0.2631768934594844,0.0854919765705815,28.677392607813022,-0.6921554791064437,2.959830056697684,2.2229923778823304,-0.9474148181029151,3.0238983570190547,2.137500401311749
47,0.13700883953582935,0.040083335631007966,451.83207421669806,-0.8545027543583217,3.1143983442264367,2.0974530169818566,-0.9893984453991452,3.0904280574201985,2.1375363526128646
48,0.1884543296802263,0.03446856041323798,746.3742504579834,-0.9773272763204788,3.3089507098858784,2.1032193331228264,-1.158979723941686,3.3591246338748193,2.1376878935360644
49,0.16621878571334323,0.01673744482658135,825.7119060983075,-1.103441283031969,3.5183804379322363,2.1210494752100604,-1.2689829102496015,3.5333689129099226,2.1377869200366417
50,0.16723550827371148,0.021922816685957525,908.3480181270477,-1.2637408440639741,3.7791224016526597,2.116009549605432,-1.4306605722522978,3.7893946735095936,2.1379323662913894
51,0.5185727057088589,0.08074805083428416,336.46413946992845,-1.416449438353787,3.374744687360994,2.259116673013749,-1.493471867047474,3.887565510440881,2.339864723848033
52,0.44946740647937955,0.40560497743000035,8.110679445580264,-1.6178744725163794,3.454617639423283,2.1408090400531803,-1.493727259345554,3.886599605423274,2.5464140174831806
53,0.12305844690163709,0.14408374929502976,58.89561445955549,-1.520166469970834,3.7724826328942367,2.5521205656331873,-1.5127599667398495,3.8953179904413715,2.696204314928217
54,0.12531994288304507,0.07597608800695577,260.4883746613193,-1.7452093762110017,4.037959447824082,2.6199637413912504,-1.8681105827078528,4.062462131877631,2.695939829398206
55,0.1354789335684529,0.03918617985709716,604.516353920162,-1.9998577534458493,4.195656471917918,2.6565549551255683,-2.135127691488233,4.188134151607342,2.6957411349826654
56,0.06772816702269807,0.011027300327617784,679.0355153216111,-2.210063663417485,4.24956279586991,2.6920530634405724,-2.2775568021502006,4.255200244961553,2.70308036376819
57,0.0456809618434836,0.01579695564857841,845.0678033144801,-2.2324887640870488,4.259877344921506,2.772846770358898,-2.2779496206179686,4.255398416654506,2.7886437260074763
58,0.03361285958195193,0.010582254757128597,810.1212261280573,-2.2700131524092293,4.288176190617084,2.870131562563947,-2.278393785100707,4.255624856927563,2.880713817321076
59,0.04685752714551065,0.00409197259962113,837.5740286089825,-2.4122891420957617,4.324686867153534,2.876481152674998,-2.4523941528411113,4.300454327804393,2.880573125274619
60,0.03777028682946606,0.011227013406829744,795.6148634625948,-2.6064493378878857,4.3317360312068125,2.891646537074287,-2.640120101230958,4.3488496007665205,2.8804195236674572
61,0.012197976555016001,0.0660951092940909,899.7749171590451,-2.672631003320677,4.353448652958893,2.9175827764133433,-2.6604572215578832,4.3542165524500955,2.983677885707434
62,0.24407480487632602,0.05461062047782628,378.34512535244073,-2.843244228850556,4.517592255151273,-3.0870650119953527,-2.661046886516935,4.3551833920249585,-3.0324543915175264
63,0.22196593994949312,0.02313496635292056,47.91946613837268,-2.770889429509264,4.5485196261860334,-2.9625772690578844,-2.660941001590376,4.355697890648187,-2.939442302704964
64,0.13352565423678345,0.02595786848985293,47.00229787785596,-2.730411631092645,4.467107535801554,-2.817616403085397,-2.7363223844254825,4.333712770782834,-2.84357427157525
65,0.09711855105912903,0.010300453064927773,778.2155825705617,-2.7748348622663004,4.422870349955883,-2.833274428761764,-2.736331595743294,4.333710317279335,-2.843574881826692
66,0.09514661947753052,0.0029853804153230357,788.9584676157767,-2.898147309443135,4.383063091814077,-2.8404670476664826,-2.888081956885841,4.288450366053219,-2.8434524280818056
67,0.09939906102568902,0.0028358622989128612,854.6193767166828,-2.960036742683663,4.36551091851083,-2.8462317396989687,-2.9628269756319163,4.2661510275442875,-2.843395877400056
68,0.10824491284791549,0.014514574008745562,853.3024179560396,-2.9400703932443757,4.371972248394753,-2.857911168973021,-2.9628365073126584,4.266148502441008,-2.8433965949642754
69,0.11121021466628804,0.0195545284330656,897.5184978714349,-2.9365030970800916,4.37419024515904,-2.862951969007484,-2.962847826104022,4.266145499341497,-2.8433974405744182
70,0.1157508718479016,0.02387237516929996,910.5768341940002,-2.930516190576495,4.377284988080326,-2.867270386502554,-2.962855459798727,4.26614347468537,-2.843398011333254
71,0.10968209961567914,0.024249754686100022,911.0712524307332,-2.941688371128071,4.3737563947638085,-2.867648957709604,-2.962871316342961,4.266139268765542,-2.843399203023504
72,0.10506323587642906,0.0231833932419927,925.8592766436011,-2.9416868344519713,4.369040971761866,-2.866583171237868,-2.9628789588830275,4.266137242991112,-2.8433997779958755
73,0.09463760735343843,0.017730917568847815,921.2207006861374,-2.952179744540753,4.360163298375814,-2.8611316457931206,-2.962891645265598,4.2661338779349505,-2.843400728224273
74,0.086927354323892,0.01825091755104724,918.7387776681778,-2.948639298411021,4.351881117615341,-2.8616523016851376,-2.962900381510339,4.266131561123276,-2.8434013841340904
75,0.07717813297467284,0.01830024428846544,927.2507879332387,-2.950177920800928,4.342249053032675,-2.861702466119443,-2.962911478899156,4.266128617487315,-2.8434022218309773
76,0.06354937141430357,0.021410927098974852,904.5561190827246,-2.9520912341541523,4.328744622373685,-2.864814076227748,-2.9629238899583625,4.26612532682207,-2.8434031491287732
77,0.05809951872563655,0.02101750373812905,920.1899704710962,-2.942490695046802,4.320509298990469,-2.8644211098633443,-2.962929946792816,4.266123721267936,-2.8434036061252153
78,0.044121185891963996,0.017506615495574085,912.355202005115,-2.9464073224026346,4.307026967037473,-2.8609110575244645,-2.962941024552681,4.2661207848919,-2.8434044420288904
79,0.036095953433869,0.0164381892876313,933.2710972498178,-2.9459717255371527,4.297971863266723,-2.8598433180743106,-2.962950257555186,4.266118334344284,-2.8434051287866793
80,0.022064301335438546,0.01315437555544774,908.3638166534022,-2.9544960158385742,4.286489634713596,-2.856560511027517,-2.9629635799737364,4.266114803400479,-2.8434061354720694
81,0.011495526004475563,0.011263549664465078,930.3761721711356,-2.9606310227505968,4.277366899892041,-2.8546703599692065,-2.9629726541393753,4.266112394991395,-2.8434068103047414
82,0.008613112038711608,0.008377632074224373,913.2462314654744,-2.971172710826068,4.268788031447543,-2.8517855195109525,-2.962986970716497,4.266108599072961,-2.843407887436728
83,0.014384783614859398,0.005724291623751653,944.7943170337978,-2.9772748971028706,4.264378862938923,-2.8491327238195057,-2.962994256528013,4.266106666289441,-2.843408432195754
84,0.023863391491171705,0.002543444623227309,929.8649212957883,-2.985985037316083,4.259664296182082,-2.845952823877509,-2.9630067847525074,4.266103346002161,-2.8434093792542816
85,0.032664800834070716,0.0003158886257361715,927.0787031414789,-2.9940466877598344,4.255897029288675,-2.843094213164967,-2.9630164942908324,4.266100769132762,-2.843410101790703
86,0.04416872420381825,0.003727886070373554,941.8933123541741,-3.0049480842098495,4.252187048418085,-2.839683016892433,-2.9630271668745976,4.266097939387535,-2.8434109029628067
87,0.050878928719561706,0.008599852990084143,934.8821023488423,-3.011132333992436,4.249504028466004,-2.83481162407645,-2.9630347819118454,4.2660959202058,-2.843411477066534
88,0.06710626473637823,0.012849482905724408,935.271760490944,-3.0266770530014986,4.244770858309461,-2.8305629920971356,-2.963048103699387,4.266092386809505,-2.84341247500286
89,0.0731818117308959,0.015520318612846749,931.7159765005746,-3.0323644814331514,4.242599372947225,-2.8278927062515904,-2.9630554130952627,4.26609044815357,-2.843413024864437
90,0.07867508732979776,0.01884917389672447,935.3309264250094,-3.0376068259794113,4.240924536924794,-2.824564534383246,-2.9630644441297416,4.266088055647924,-2.8434137082799706
91,0.09834606338909972,0.02242588169614912,913.1453232875448,-3.05639226667941,4.23502569242299,-2.8209889307443357,-2.963079236603846,4.266084130926072,-2.8434148124404848
92,0.10105743690250116,0.02458806883300957,912.3514046170706,-3.058892990170683,4.2339294860999415,-2.818827316041568,-2.963086860991584,4.266082109088133,-2.843415384874578
93,0.10950577693635333,0.02470875634147207,922.6492468707198,-3.066983366209922,4.231446159880608,-2.818707504040332,-2.963098436190634,4.266079041616352,-2.843416260381804
94,0.12281073096552751,0.026600939748840702,921.9367888090458,-3.0796548152106293,4.227345079895347,-2.8168162735822992,-2.9631111846151588,4.266075659647187,-2.84341721333114
95,0.13170230055896257,0.03075993934812615,910.7452445336047,-3.088134403533597,4.224632475415099,-2.8126580585383842,-2.9631216499710438,4.266072883463665,-2.8434179978865104
96,0.13909741468796175,0.03305329754613906,906.548407198957,-3.095079156884385,4.2220480095251185,-2.8103654525329773,-2.9631316845155466,4.2660702233307575,-2.8434187500791164
97,0.14670017271841465,0.033929710013115955,890.8115500244993,-3.1021792761489784,4.219274197864311,-2.8094898299432,-2.9631421176114263,4.2660674582916025,-2.843419539956316
98,0.1533064858926048,0.037480750875032776,896.7625290287838,-3.108369955176956,4.2169183833080215,-2.8059397024329416,-2.963154368642367,4.266064207587962,-2.8434204533079743
